Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
George Springer,o1.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Carter Jensen,o0.5 RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Daulton Varsho,o0.5 Runs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Daulton Varsho,o0.5 Singles,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Jesus Sanchez,o1.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Royce Lewis,o0.5 RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Luke Keaschall,o2.5 Hits + Runs + RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Andres Gimenez,o0.5 RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Ryan Jeffers,o0.5 RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Luis Arraez,o1.5 Hits,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Luis Arraez,o2.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Kazuma Okamoto,o1.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Zack Gelof,o0.5 Runs,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Garrett Stubbs,o0.5 RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Trea Turner,o1.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Matt Chapman,o1.5 Hits,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Luke Keaschall,o0.5 RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Kevin Gausman,o6.5 Strikeouts,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Andres Gimenez,o0.5 Runs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Austin Wynns,o0.5 Hits,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Austin Wynns,o0.5 Singles,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Nick Loftin,o0.5 Doubles,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Nick Loftin,o2.5 Hits + Runs + RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Rafael Devers,o1.5 Total Bases,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Luke Keaschall,o1.5 Total Bases,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Alec Bohm,o1.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Kody Clemens,o1.5 Hits + Runs + RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Shea Langeliers,o3.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Luis Arraez,o0.5 RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Starling Marte,o1.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Starling Marte,o0.5 Doubles,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Adolis Garcia,o2.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Adolis Garcia,o0.5 RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
George Springer,o0.5 Doubles,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Ernie Clement,o0.5 RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Carlos Cortes,o0.5 RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Casey Schmitt,o0.5 Doubles,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Casey Schmitt,o3.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Nick Kurtz,o1.5 Hits,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Isaac Collins,o1.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Kody Clemens,o0.5 Runs,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Kazuma Okamoto,o1.5 Hits,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Kyle Schwarber,o3.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Rafael Devers,o0.5 RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Jung Hoo Lee,o2.5 Total Bases,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Austin Martin,o1.5 Total Bases,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Carlos Cortes,o2.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Carlos Cortes,o0.5 Doubles,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Carlos Cortes,o3.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Salvador Perez,o2.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Lane Thomas,o0.5 Runs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Alec Bohm,o1.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Bryson Stott,o1.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Bryson Stott,o0.5 Runs,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Casey Schmitt,o3.5 Total Bases,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Heliot Ramos,o3.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Byron Buxton,o3.5 Hits + Runs + RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Bryce Harper,o3.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Luke Keaschall,o1.5 Hits,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Vladimir Guerrero Jr.,o0.5 Doubles,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Austin Martin,o0.5 RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Lawrence Butler,o2.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Lane Thomas,o1.5 Hits + Runs + RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Vladimir Guerrero Jr.,o3.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Kazuma Okamoto,o2.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Kazuma Okamoto,o3.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Salvador Perez,o1.5 Hits,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Heliot Ramos,o3.5 Total Bases,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Heliot Ramos,o2.5 Total Bases,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Brooks Lee,o1.5 Hits,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Bobby Witt Jr.,o3.5 Hits + Runs + RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Colby Thomas,o0.5 Runs,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Jesus Sanchez,o0.5 RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Garrett Stubbs,o1.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Garrett Stubbs,o1.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Garrett Stubbs,o2.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Garrett Stubbs,o0.5 Singles,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Matt Chapman,o2.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Lawrence Butler,o0.5 Singles,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Royce Lewis,o1.5 Total Bases,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Royce Lewis,o2.5 Hits + Runs + RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Daulton Varsho,o1.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Andres Gimenez,o2.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Justin Crawford,o1.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Jesus Sanchez,o2.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Bobby Witt Jr.,o0.5 Stolen Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Trea Turner,o2.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Lawrence Butler,o0.5 Runs,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Maikel Garcia,o1.5 Hits,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Heliot Ramos,o0.5 RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Trea Turner,o0.5 RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Adolis Garcia,o1.5 Hits,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
George Springer,o0.5 Runs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Maikel Garcia,o2.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Alec Bohm,o0.5 RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Trevor Larnach,o2.5 Hits + Runs + RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Andres Gimenez,o1.5 Hits,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Justin Crawford,o2.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Rafael Devers,o1.5 Hits,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Drew Gilbert,o0.5 Runs,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Jung Hoo Lee,o0.5 RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Ryan Jeffers,o1.5 Hits,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Shea Langeliers,o0.5 Doubles,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Maikel Garcia,o0.5 RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Carter Jensen,o3.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Alec Bohm,o2.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Alec Bohm,o0.5 Runs,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Bryson Stott,o0.5 RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Luis Arraez,o2.5 Total Bases,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Luis Arraez,o3.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Byron Buxton,o1.5 Hits,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Austin Wynns,o0.5 Runs,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Nick Loftin,o2.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Nick Loftin,o1.5 Hits,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Nick Loftin,o3.5 Hits + Runs + RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Nick Loftin,o0.5 RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Bryce Harper,o0.5 Home Runs,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Trea Turner,o2.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Matt Chapman,o0.5 Doubles,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Kody Clemens,o2.5 Total Bases,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Kody Clemens,o2.5 Hits + Runs + RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Starling Marte,o0.5 Runs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Carter Jensen,o3.5 Hits + Runs + RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Salvador Perez,o3.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Salvador Perez,o0.5 Home Runs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Trea Turner,o3.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Bryson Stott,o2.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Trevor Larnach,o1.5 Hits,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Ryan Jeffers,o2.5 Total Bases,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Alec Bohm,o1.5 Hits,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Jesus Sanchez,o3.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Jesus Sanchez,o2.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Brandon Valenzuela,o1.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Brandon Valenzuela,o1.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Brandon Valenzuela,o2.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Brandon Valenzuela,o0.5 RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Brandon Valenzuela,o0.5 Runs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Zack Gelof,o1.5 Hits,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Zack Gelof,o0.5 RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Bryson Stott,o2.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Ernie Clement,o3.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Darell Hernaiz,o0.5 RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Darell Hernaiz,o0.5 Runs,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Bobby Witt Jr.,o3.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Adrian Houser,o5.5 Strikeouts,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Daulton Varsho,o1.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Josh Bell,o1.5 Total Bases,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Luke Keaschall,o0.5 Runs,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Justin Crawford,o0.5 Runs,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Royce Lewis,o0.5 Runs,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Shea Langeliers,o3.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Rafael Devers,o0.5 Runs,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Matt Chapman,o2.5 Total Bases,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Matt Chapman,o3.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Trevor Larnach,o0.5 RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Rafael Devers,o2.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Josh Bell,o1.5 Hits,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
George Springer,o2.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
George Springer,o2.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Justin Crawford,o1.5 Hits,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Kody Clemens,o0.5 RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Austin Martin,o2.5 Hits + Runs + RBIs,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Maikel Garcia,o3.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Daulton Varsho,o0.5 Doubles,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Daulton Varsho,o1.5 Hits,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Bryce Harper,o0.5 Doubles,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Trea Turner,o1.5 Hits,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Royce Lewis,o2.5 Total Bases,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Jesus Sanchez,o0.5 Doubles,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Jesus Sanchez,o3.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Adolis Garcia,o3.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Bryson Stott,o1.5 Hits,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Rafael Devers,o2.5 Total Bases,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Trevor Larnach,o2.5 Total Bases,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Lawrence Butler,o2.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Lawrence Butler,o1.5 Hits,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Alec Bohm,o2.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Austin Martin,o1.5 Hits,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Kyle Schwarber,o1.5 Hits,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Adolis Garcia,o3.5 Total Bases,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Lane Thomas,o1.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Lane Thomas,o2.5 Hits + Runs + RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Isaac Collins,o2.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Salvador Perez,o1.5 RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Bobby Witt Jr.,o4.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
George Springer,o1.5 Hits,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Darell Hernaiz,o1.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Darell Hernaiz,o2.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Darell Hernaiz,o2.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Colby Thomas,o2.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Colby Thomas,o3.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Colby Thomas,o0.5 Doubles,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Colby Thomas,o1.5 Hits,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Colby Thomas,o2.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Colby Thomas,o3.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Daulton Varsho,o2.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Josh Bell,o2.5 Total Bases,0,MIN,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Daulton Varsho,o3.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Daulton Varsho,o2.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Daulton Varsho,o3.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
George Springer,o3.5 Total Bases,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Jesus Sanchez,o1.5 Hits,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Rafael Devers,o3.5 Total Bases,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Rafael Devers,o3.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Bryson Stott,o3.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Austin Wynns,o1.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Austin Wynns,o2.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Austin Wynns,o1.5 Hits,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Austin Wynns,o1.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Austin Wynns,o2.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Darell Hernaiz,o1.5 Hits,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Starling Marte,o2.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Starling Marte,o1.5 Hits,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
George Springer,o3.5 Hits + Runs + RBIs,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Adrian Houser,u3.5 Strikeouts,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Kevin Gausman,u5.5 Strikeouts,0,TOR,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Jeffrey Springs,u4.5 Strikeouts,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Bailey Ober,u3.5 Strikeouts,0,MIN,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Noah Cameron,u4.5 Strikeouts,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
